problem,algorithm,d,B,seed,Nlike_used,wall_time_s,n_primal,n_grad_partials,n_dual_calls,Neff,eta_Nlike,W1_marginal_avg,SWD,dlogZ,QE_p025,QE_p160,QE_p500,QE_p840,QE_p975,KL_cube,mode_recovery,mmd_rbf,Rhat_max,terminated_by,notes
banana,mh,5,50000.0,239,50000.0,0.0827285,50000,0,-1,350.93844213223275,0.007018768842644655,0.05868303152034153,0.06881000335482101,NaN,0.03170740576091684,0.01307308970302431,0.03281482230138593,0.06974391105032392,0.17376580665236077,NaN,NaN,NaN,1.010584253191305,budget,
banana,mh,5,50000.0,277,50000.0,0.0818151,50000,0,-1,881.440368259078,0.017628807365181562,0.050703350126855395,0.048914264360986996,NaN,0.04263257823635214,0.030744843052984895,0.030294781792031072,0.04171131301880138,0.1580193635827453,NaN,NaN,NaN,1.0032114288192115,budget,
banana,mh,5,50000.0,313,50000.0,0.064177,50000,0,-1,816.123871759979,0.01632247743519958,0.06510668216675194,0.08804027514632348,NaN,0.10479135467105252,0.059474911008760775,0.029258892530026375,0.08038364725503575,0.2793895749281477,NaN,NaN,NaN,1.00235654483534,budget,
banana,mh,5,50000.0,359,50000.0,0.1447266,50000,0,-1,513.1629076901302,0.010263258153802603,0.03963393339897037,0.03366836755419318,NaN,0.016948225614628765,0.02388116987041705,0.015041662594714603,0.01699013871417896,0.16027485662338065,NaN,NaN,NaN,1.0061651270324046,budget,
banana,mh,5,50000.0,401,50000.0,0.1156038,50000,0,-1,548.411037677627,0.010968220753552539,0.05571116887641825,0.055976731294332706,NaN,0.07767533853149011,0.04384348559889143,0.028443436957187217,0.06052027941150524,0.1657648505037538,NaN,NaN,NaN,1.005082400701731,budget,
banana,mh,5,50000.0,449,50000.0,0.0717547,50000,0,-1,710.7524250939473,0.014215048501878946,0.057546678045535184,0.0474936551173251,NaN,0.048968514017320205,0.04279630405049136,0.036105446233640905,0.036391609050511906,0.1776119985961991,NaN,NaN,NaN,1.0061900155624501,budget,
banana,mh,5,50000.0,491,50000.0,0.0858771,50000,0,-1,560.727667620541,0.01121455335241082,0.042583941397089,0.055972418848555014,NaN,0.06506161799740054,0.03391928817608988,0.03648589346930048,0.07277353688270398,0.09817912165646966,NaN,NaN,NaN,1.0078870212307087,budget,
banana,mh,5,50000.0,541,50000.0,0.0562996,50000,0,-1,587.8970719674392,0.011757941439348784,0.04099438391422465,0.038135239455976626,NaN,0.09008617206838046,0.016187637657070885,0.018853851629748057,0.042943071670162536,0.09623987500063742,NaN,NaN,NaN,1.0068185043598281,budget,
banana,mh,5,50000.0,587,50000.0,0.062229,50000,0,-1,539.0644287417448,0.010781288574834897,0.042212948050947156,0.04027657933940344,NaN,0.07964353828473011,0.03256412809559602,0.018925460450301364,0.054444077187629024,0.18029186147598172,NaN,NaN,NaN,1.0103172686697783,budget,
banana,mh,5,50000.0,631,50000.0,0.0807545,50000,0,-1,510.4657946100065,0.01020931589220013,0.04062397582811671,0.04325896591202228,NaN,0.04493765780172678,0.028326550482533196,0.026702151675750997,0.03061274964899894,0.06520692365259526,NaN,NaN,NaN,1.0050212212360732,budget,
banana,mh,5,50000.0,677,50000.0,0.0921845,50000,0,-1,499.42603846957786,0.009988520769391556,0.05260687972999926,0.04367360345531271,NaN,0.05053407454372816,0.038857706336365413,0.03568099954949857,0.03672886109131479,0.09950603954613571,NaN,NaN,NaN,1.0073543068468869,budget,
banana,mh,5,500000.0,11,500000.0,0.4733934,500000,0,-1,6041.797264012886,0.012083594528025774,0.02219989962334015,0.025637528252894823,NaN,0.014838724961539419,0.007711041154398801,0.011604165290428051,0.018654777976330507,0.0753584497764832,NaN,NaN,NaN,1.000898115225982,budget,
banana,mh,5,500000.0,23,500000.0,0.2065043,500000,0,-1,6419.7170776356825,0.012839434155271365,0.023189384642481374,0.021548890434580515,NaN,0.0302088125290207,0.012947020651122887,0.008195447662479956,0.013068370546307074,0.10113006126437374,NaN,NaN,NaN,1.000579525647454,budget,
banana,mh,5,500000.0,41,500000.0,0.2234876,500000,0,-1,4867.611424315265,0.00973522284863053,0.019024279416067595,0.02088192379592652,NaN,0.034931816145244765,0.02073311565400161,0.01626504754466026,0.015805045172903532,0.035770453074335594,NaN,NaN,NaN,1.0004349900523386,budget,
banana,mh,5,500000.0,67,500000.0,0.2812876,500000,0,-1,5129.794266471751,0.010259588532943502,0.02194442212045012,0.02111143800899139,NaN,0.05234071326072605,0.01983884709914102,0.011084546796574318,0.025138735991733975,0.06214209663962311,NaN,NaN,NaN,1.0004703208919312,budget,
banana,mh,5,500000.0,97,500000.0,0.2404415,500000,0,-1,4706.408043779757,0.009412816087559513,0.027295561158845506,0.02743335691428807,NaN,0.02323424979895026,0.019352198782663664,0.007771771797194883,0.007799072171961696,0.053633212465154935,NaN,NaN,NaN,1.0007720619760656,budget,
banana,mh,5,500000.0,113,500000.0,0.9375298,500000,0,-1,6295.292054362442,0.012590584108724885,0.03551021074479807,0.03372870982910098,NaN,0.033511035623788744,0.019615399846580162,0.012229247498805678,0.022770675374966975,0.10555926999628214,NaN,NaN,NaN,1.000491679727675,budget,
banana,mh,5,500000.0,137,500000.0,0.7184864,500000,0,-1,4697.615333456679,0.009395230666913357,0.022864947712479405,0.018156798554296937,NaN,0.03414356537513883,0.010755805897911197,0.011183230045422519,0.019015098533620954,0.07378469886081276,NaN,NaN,NaN,1.0005263783822782,budget,
banana,mh,5,500000.0,173,500000.0,1.0213778,500000,0,-1,5769.946285129297,0.011539892570258595,0.023999262326388094,0.0228636137967327,NaN,0.026233874468014708,0.012289119109030567,0.017016321581515288,0.01862617865658376,0.042576857214291365,NaN,NaN,NaN,1.000555300982645,budget,
banana,mh,5,500000.0,211,500000.0,0.994087,500000,0,-1,5934.351193329358,0.011868702386658716,0.01608268177908082,0.025516157128814082,NaN,0.012135149632728038,0.010746252441898752,0.01051360272058537,0.011528308483536587,0.03247023351602194,NaN,NaN,NaN,1.000521139150889,budget,
banana,mh,5,500000.0,239,500000.0,0.7877886,500000,0,-1,5389.3757437561235,0.010778751487512247,0.02077857181111671,0.02260016882847415,NaN,0.03594495323544509,0.017841677361768594,0.01645145735712745,0.010232915488426952,0.059486666888022864,NaN,NaN,NaN,1.0007907147804707,budget,
banana,mh,5,500000.0,277,500000.0,1.0793586,500000,0,-1,6095.653236051101,0.012191306472102202,0.026041805153475726,0.024126723552053128,NaN,0.022109734591781338,0.012360001368257312,0.017867890315591516,0.02902201820074233,0.06236672638746277,NaN,NaN,NaN,1.0004017616836323,budget,
banana,mh,5,500000.0,313,500000.0,0.9878511,500000,0,-1,4899.817018581954,0.009799634037163907,0.026440768615073672,0.020707858146328223,NaN,0.023205330182209626,0.018385622636623456,0.013852764220482181,0.016854695986995693,0.03830062763322055,NaN,NaN,NaN,1.0006023027367044,budget,
banana,mh,5,500000.0,359,500000.0,13.100219,500000,0,-1,5298.667888779481,0.010597335777558961,0.022598982457013896,0.029640790175491514,NaN,0.015998954428947963,0.011883248873011254,0.013323914274123374,0.010348154541453148,0.042485996880944746,NaN,NaN,NaN,1.0006320052686337,budget,
banana,mh,5,500000.0,401,500000.0,0.7164436,500000,0,-1,4585.228271482475,0.00917045654296495,0.029890677170880297,0.021979157406784088,NaN,0.02633079152583675,0.01294303803514497,0.009985428953733885,0.020730181172182883,0.0750569584521179,NaN,NaN,NaN,1.000573400468119,budget,
banana,mh,5,500000.0,449,500000.0,0.8860721,500000,0,-1,5788.0323194406,0.0115760646388812,0.023498765034955283,0.025519499038551857,NaN,0.036745171311203514,0.009225331911012902,0.008102746298317635,0.02128059668839861,0.027704440289733068,NaN,NaN,NaN,1.0005819107875928,budget,
banana,mh,5,500000.0,491,500000.0,13.147389,500000,0,-1,5778.1724582241595,0.01155634491644832,0.02611197738604995,0.028469267406180068,NaN,0.03734868141554064,0.006048162149865944,0.008237294031293115,0.026801254291513876,0.11326064441474917,NaN,NaN,NaN,1.000326366592336,budget,
banana,mh,5,500000.0,541,500000.0,1.7365977,500000,0,-1,6153.523293453255,0.01230704658690651,0.017183697473031296,0.020002344484754762,NaN,0.04065370690710566,0.0280900406147507,0.01037593835867482,0.01007087194986187,0.043496647511723864,NaN,NaN,NaN,1.0004491907854498,budget,
banana,mh,5,500000.0,587,500000.0,0.6413796,500000,0,-1,5456.348749228456,0.010912697498456912,0.01645105743495326,0.0216288953666375,NaN,0.01802106400833616,0.008904284547308083,0.009763685791680179,0.011426501357137075,0.031669844822480496,NaN,NaN,NaN,1.0005496048723197,budget,
banana,mh,5,500000.0,631,500000.0,13.7604966,500000,0,-1,4488.679239777577,0.008977358479555154,0.026320334200209218,0.02490842917545271,NaN,0.03958114139176923,0.02045540104712863,0.013531643599327875,0.017487812744347943,0.08979681606955743,NaN,NaN,NaN,1.0009989358317335,budget,
banana,mh,5,500000.0,677,500000.0,0.4801678,500000,0,-1,5591.775411222986,0.011183550822445971,0.02512774071742723,0.020834910032064616,NaN,0.03216513309626725,0.017019477064208866,0.013945959411297157,0.018437609356252625,0.018997147821478634,NaN,NaN,NaN,1.000901276972231,budget,
banana,mh,10,5000.0,11,5000.0,0.0105251,5000,0,-1,58.50352949677347,0.011700705899354694,0.27643055076684403,0.27792868129542103,NaN,0.37883263856235977,0.15091170831617534,0.13307919136667595,0.2202044484904878,1.1328967279793452,NaN,NaN,NaN,1.086027434125999,budget,RHAT-FAIL
banana,mh,10,5000.0,23,5000.0,0.0134863,5000,0,-1,47.714173096274806,0.009542834619254962,0.2627802673031334,0.25225463223288225,NaN,1.1249960528484264,0.1550926175524912,0.10703260504388556,0.11200647022138203,0.8879572331250085,NaN,NaN,NaN,1.10184012556696,budget,RHAT-FAIL
banana,mh,10,5000.0,41,5000.0,0.0165446,5000,0,-1,40.9770128426123,0.00819540256852246,0.20069519661739257,0.19107448117373124,NaN,0.7120575994433368,0.1293089162931182,0.08865137570999136,0.13539088547469716,0.5642436518699299,NaN,NaN,NaN,1.1290303048565902,budget,RHAT-FAIL
banana,mh,10,5000.0,67,5000.0,0.015441,5000,0,-1,40.02924109490469,0.008005848218980939,0.2835637029481387,0.2518235121195298,NaN,1.3326674808432042,0.1248242905486274,0.08917524539467529,0.14800880809818817,0.9286282149354875,NaN,NaN,NaN,1.1223973961655123,budget,RHAT-FAIL
banana,mh,10,5000.0,97,5000.0,0.008907,5000,0,-1,46.855603028246705,0.009371120605649342,0.21748703392463428,0.2046789060770847,NaN,0.5738115985273659,0.12951482354583305,0.0988100315509278,0.12725360663669263,0.8101240945790046,NaN,NaN,NaN,1.0891172220476009,budget,RHAT-FAIL
banana,mh,10,5000.0,113,5000.0,0.0095524,5000,0,-1,30.518790363062244,0.006103758072612449,0.2739776364633557,0.2980612821792928,NaN,0.6678673994121346,0.1730000592513362,0.11823953410672902,0.35247211890521485,1.0286355013287642,NaN,NaN,NaN,1.1909863086548576,budget,RHAT-FAIL
banana,mh,10,5000.0,137,5000.0,0.0260436,5000,0,-1,12.9062896881175,0.0025812579376235,0.3294704790012336,0.3968736035477805,NaN,0.43893588909314196,0.1057178800152276,0.07460254827628601,0.42928910362207306,1.8801262371525969,NaN,NaN,NaN,1.7395807733058455,budget,RHAT-FAIL
banana,mh,10,5000.0,173,5000.0,0.0102994,5000,0,-1,32.658807731329674,0.006531761546265935,0.27965595323005826,0.26532194735403253,NaN,0.9100486129355172,0.10329092853499669,0.07859731014622925,0.18737030349134537,1.819113907181869,NaN,NaN,NaN,1.1525277653401487,budget,RHAT-FAIL
banana,mh,10,5000.0,211,5000.0,0.008331,5000,0,-1,58.21578858150515,0.01164315771630103,0.23201273244273707,0.22406179138727872,NaN,0.8614932881683941,0.1683548003365291,0.10401334774667252,0.13788866915008513,0.5211320679596654,NaN,NaN,NaN,1.1154836457497839,budget,RHAT-FAIL
banana,mh,10,5000.0,239,5000.0,0.0069505,5000,0,-1,29.971532734111857,0.005994306546822372,0.22029755366071363,0.2293632631673614,NaN,1.3312596363945677,0.14104682984042313,0.062169383037042766,0.16517722984016917,0.4494236067856887,NaN,NaN,NaN,1.121836132734334,budget,RHAT-FAIL
banana,mh,10,5000.0,277,5000.0,0.0085283,5000,0,-1,13.995263679329843,0.0027990527358659686,0.2668595944987233,0.2831811412624133,NaN,0.5386557680469037,0.1404521062823895,0.11764777401862585,0.24355318128305709,1.2774415286826375,NaN,NaN,NaN,1.272456775574689,budget,RHAT-FAIL
banana,mh,10,5000.0,313,5000.0,0.0128277,5000,0,-1,8.352309120371993,0.0016704618240743986,0.37263936132584574,0.40082980307425276,NaN,0.48827520222849524,0.13420418792376043,0.1240191353797179,0.5312841330105595,1.6351647973449464,NaN,NaN,NaN,1.675452439899037,budget,RHAT-FAIL
banana,mh,10,5000.0,359,5000.0,0.0066132,5000,0,-1,55.57909791855625,0.01111581958371125,0.26619159247031415,0.26981350736847526,NaN,1.299561601939859,0.16753244604312262,0.08943425298403943,0.16666655606862474,0.766417442600882,NaN,NaN,NaN,1.0931146339730946,budget,RHAT-FAIL
banana,mh,10,5000.0,401,5000.0,0.0133471,5000,0,-1,28.20203283189995,0.0056404065663799895,0.45563990870767945,0.4364852235755841,NaN,2.644497413149783,0.2694485250746676,0.1313634860020048,0.17559946034252813,1.848205139595515,NaN,NaN,NaN,1.1993271688627498,budget,RHAT-FAIL
banana,mh,10,5000.0,449,5000.0,0.0105506,5000,0,-1,41.89828391509095,0.00837965678301819,0.2579036607301061,0.2354270349895641,NaN,0.5191298594477076,0.0771809850331868,0.1025237991438217,0.24621474466573776,1.1322808145485714,NaN,NaN,NaN,1.1264285193139378,budget,RHAT-FAIL
banana,mh,10,5000.0,491,5000.0,0.0071525,5000,0,-1,31.854849008854874,0.006370969801770975,0.292412054457712,0.3054225235699614,NaN,1.028789344084553,0.17137322847464043,0.10558207105216373,0.33535735099278463,0.7860673404751755,NaN,NaN,NaN,1.1386370299280526,budget,RHAT-FAIL
banana,mh,10,5000.0,541,5000.0,0.0200479,5000,0,-1,14.859419418524208,0.0029718838837048418,0.33212827743118456,0.352090492621721,NaN,0.5540616680927555,0.23651352331555925,0.20007330588125788,0.3661825197711826,1.3700323886040693,NaN,NaN,NaN,1.4937561016254293,budget,RHAT-FAIL
banana,mh,10,5000.0,587,5000.0,0.0142707,5000,0,-1,44.71909629561601,0.008943819259123202,0.3115988536260985,0.27527832908414746,NaN,1.2739834302276378,0.17753552605713702,0.12113465962909449,0.13637849841432825,1.4698941939342223,NaN,NaN,NaN,1.1133065157844395,budget,RHAT-FAIL
banana,mh,10,5000.0,631,5000.0,0.011865,5000,0,-1,37.207846274166485,0.007441569254833297,0.2230654356508978,0.23191178909148552,NaN,0.45758818619699293,0.12683751349957206,0.11140440892126158,0.23938239325091706,0.6306020797675223,NaN,NaN,NaN,1.1140696260534177,budget,RHAT-FAIL
banana,mh,10,5000.0,677,5000.0,0.012544,5000,0,-1,56.81343799291013,0.011362687598582026,0.21970457777242786,0.21387388088024623,NaN,0.6765145227873178,0.10828774340946387,0.09846756216056601,0.17747816361476867,0.7455810892167604,NaN,NaN,NaN,1.0972201129797292,budget,RHAT-FAIL
banana,mh,10,50000.0,11,50000.0,0.0765663,50000,0,-1,315.9472966967436,0.006318945933934872,0.05650332235556689,0.044752645392141355,NaN,0.04838250429801803,0.034129880613835935,0.03393313460479501,0.04070906565901091,0.0866277260807887,NaN,NaN,NaN,1.011644873180854,budget,
banana,mh,10,50000.0,23,50000.0,0.1115112,50000,0,-1,334.0798460584605,0.006681596921169209,0.06141399141771867,0.058823736977221375,NaN,0.08874902316873087,0.0494874529226177,0.04711599868226446,0.05619303513546072,0.10726333055136772,NaN,NaN,NaN,1.009294891942865,budget,
banana,mh,10,50000.0,41,50000.0,0.0629861,50000,0,-1,330.0558049140916,0.006601116098281832,0.05164755683799478,0.057257583999162066,NaN,0.08226716683270405,0.029385023575089493,0.0277141633581987,0.055508391640768914,0.07003865309522508,NaN,NaN,NaN,1.0054422265898593,budget,
banana,mh,10,50000.0,67,50000.0,0.1723039,50000,0,-1,366.82540210754627,0.007336508042150925,0.04380536179837046,0.03854873997690709,NaN,0.0461649309288225,0.025507582872378226,0.020069974131043368,0.03386626170989575,0.10053795944933804,NaN,NaN,NaN,1.0184647260396895,budget,
banana,mh,10,50000.0,97,50000.0,0.1440215,50000,0,-1,175.13858812095367,0.003502771762419073,0.04507659100536398,0.04342794641166736,NaN,0.04114987489732398,0.028884350431959343,0.020342506708317803,0.030121681161191537,0.12408066278178798,NaN,NaN,NaN,1.025129599079493,budget,
banana,mh,10,50000.0,113,50000.0,0.0851855,50000,0,-1,192.7932124417783,0.0038558642488355664,0.07043256248078779,0.09284661967476301,NaN,0.06638673627717365,0.039386501225229804,0.04636237246523414,0.09189872823165934,0.2139012347148383,NaN,NaN,NaN,1.0235041712176898,budget,
banana,mh,10,50000.0,137,50000.0,0.1099133,50000,0,-1,239.12610820916103,0.004782522164183221,0.05920821614999985,0.07487285021766421,NaN,0.0800686591977366,0.030400917875316465,0.03071243059587525,0.05477004963506179,0.15029403408174227,NaN,NaN,NaN,1.0172801042545274,budget,
banana,mh,10,50000.0,173,50000.0,0.2998862,50000,0,-1,243.87509637475006,0.004877501927495001,0.05172701733521525,0.052258125660348625,NaN,0.05972406298755819,0.03807036852295514,0.02190448124192833,0.04147238964328344,0.07584924837982146,NaN,NaN,NaN,1.013041601468436,budget,
banana,mh,10,50000.0,211,50000.0,0.0855635,50000,0,-1,329.7611723404581,0.006595223446809162,0.036903168747325646,0.0488914995820583,NaN,0.04423181272138519,0.03502028838952778,0.032524432157500255,0.03956453393902568,0.0722233487853348,NaN,NaN,NaN,1.0145372336926957,budget,
banana,mh,10,50000.0,239,50000.0,0.1413109,50000,0,-1,408.47399152475595,0.00816947983049512,0.045167590344916866,0.03528586740965591,NaN,0.052783535652256755,0.016486600150137594,0.022752861191490996,0.032699792608228154,0.09390415823734044,NaN,NaN,NaN,1.0127162826267981,budget,
banana,mh,10,50000.0,277,50000.0,0.1204762,50000,0,-1,243.19604042469814,0.004863920808493963,0.04885162644424142,0.0674215443461103,NaN,0.07734384843042663,0.02105654156393643,0.02084431708597173,0.05834191959602699,0.20075393988483384,NaN,NaN,NaN,1.0101331341169062,budget,
banana,mh,10,50000.0,313,50000.0,0.0883377,50000,0,-1,201.02832173886975,0.004020566434777395,0.0519029781551268,0.04720969558360608,NaN,0.06143315044622264,0.03696375933004152,0.026542879906389493,0.021166681010764278,0.09960885166416092,NaN,NaN,NaN,1.0480710879065194,budget,
banana,mh,10,50000.0,359,50000.0,0.1005645,50000,0,-1,358.6141647767557,0.0071722832955351135,0.04043236682312109,0.04818662078848115,NaN,0.0709354722701487,0.029398035048863975,0.027816070894431066,0.030047167833892163,0.07044952215701956,NaN,NaN,NaN,1.0089913483130637,budget,
banana,mh,10,50000.0,401,50000.0,0.1556456,50000,0,-1,266.0382762897488,0.005320765525794976,0.06496579380986911,0.0714097270143888,NaN,0.1271135040957281,0.03507145395763596,0.032110915827687374,0.07130049517140014,0.11078357926009744,NaN,NaN,NaN,1.018702640621147,budget,
banana,mh,10,50000.0,449,50000.0,0.1915592,50000,0,-1,399.3104111774256,0.007986208223548511,0.05029848010161597,0.0458910535746289,NaN,0.044528224049019086,0.027995359932642867,0.020807874114926805,0.04108567757901961,0.13331421856614717,NaN,NaN,NaN,1.0162322989234833,budget,
banana,mh,10,50000.0,491,50000.0,0.1325182,50000,0,-1,283.9415517166234,0.005678831034332468,0.047597735695282695,0.04224861946711428,NaN,0.07017431477495484,0.027935657166033773,0.027921330114941106,0.02736006303669334,0.10233152032461708,NaN,NaN,NaN,1.028009699748781,budget,
banana,mh,10,50000.0,541,50000.0,0.066574,50000,0,-1,242.547764198124,0.00485095528396248,0.043509015401281284,0.05037782561676925,NaN,0.04825708164856155,0.021372688239523614,0.03063144672212543,0.05308534118431146,0.12803242010353705,NaN,NaN,NaN,1.0138665566813632,budget,
banana,mh,10,50000.0,587,50000.0,0.1162837,50000,0,-1,328.7378674654814,0.006574757349309628,0.05164159755879309,0.04884429500893666,NaN,0.05751788536071427,0.028418967219704057,0.03274229200714454,0.03480573021033347,0.09748932109807973,NaN,NaN,NaN,1.0132141329949815,budget,
banana,mh,10,50000.0,631,50000.0,0.095041,50000,0,-1,231.86677017645485,0.004637335403529097,0.07149835684091002,0.07128504229217929,NaN,0.10072531617387015,0.037553167633391664,0.02656027188260044,0.06612995133866138,0.20522812954505457,NaN,NaN,NaN,1.0109304030169233,budget,
banana,mh,10,50000.0,677,50000.0,0.2384098,50000,0,-1,242.32704629020603,0.004846540925804121,0.061541973928010474,0.06832626432397533,NaN,0.06985963945796174,0.04232325371087517,0.04182723255574001,0.05785358017107345,0.17462812357384475,NaN,NaN,NaN,1.0102770401290073,budget,
banana,mh,10,500000.0,11,500000.0,1.7081292,500000,0,-1,2841.1981274193045,0.005682396254838609,0.02382655000671633,0.02138834060387578,NaN,0.023314215567893436,0.02782391361347965,0.011981580809353852,0.021990871936951283,0.02462274793881134,NaN,NaN,NaN,1.0020734470404564,budget,
banana,mh,10,500000.0,23,500000.0,0.8563154,500000,0,-1,2778.6647323896477,0.0055573294647792955,0.030045323902714603,0.026250675270172077,NaN,0.036919934523919215,0.02173667388043605,0.01913842445453349,0.0191591928315888,0.030844612626761813,NaN,NaN,NaN,1.0019930827405554,budget,
banana,mh,10,500000.0,41,500000.0,1.0836002,500000,0,-1,3084.0219420129756,0.006168043884025951,0.023001955287226712,0.02674467777244991,NaN,0.017451589377227527,0.014326240632478355,0.01162565151727443,0.01604337679115738,0.02769510363516081,NaN,NaN,NaN,1.000899934935699,budget,
banana,mh,10,500000.0,67,500000.0,1.2714186,500000,0,-1,2818.190715653342,0.005636381431306684,0.026389188124187037,0.021446591587894602,NaN,0.030478698091034893,0.02224673081742066,0.012838419159804052,0.025734125945488684,0.019897680308919828,NaN,NaN,NaN,1.00163229861211,budget,
banana,mh,10,500000.0,97,500000.0,2.5094535,500000,0,-1,2898.570807301182,0.005797141614602364,0.02634126159683326,0.01927536787363632,NaN,0.024855737564382595,0.013900849973529677,0.011041333590692997,0.016139891638914328,0.04439668670057648,NaN,NaN,NaN,1.0014538730872555,budget,
banana,mh,10,500000.0,113,500000.0,1.0151309,500000,0,-1,2509.8342926542578,0.005019668585308516,0.019748632841427714,0.022065110281207348,NaN,0.024498175276079004,0.008729590091040823,0.011940137617737902,0.01984741343006058,0.026801586964110037,NaN,NaN,NaN,1.0028554093100028,budget,
banana,mh,10,500000.0,137,500000.0,0.9874735,500000,0,-1,2540.1283578463153,0.005080256715692631,0.01917920058516314,0.024048733425790295,NaN,0.018995491216649008,0.010199830681398231,0.010174454149452988,0.017229726473935135,0.051585812638937224,NaN,NaN,NaN,1.0019266925551282,budget,
banana,mh,10,500000.0,173,500000.0,17.4704527,500000,0,-1,2882.691550206166,0.005765383100412332,0.020844868383599106,0.02437493485201105,NaN,0.03468373416437802,0.014231343001916457,0.007767030355607192,0.01000996275508682,0.032427114649852574,NaN,NaN,NaN,1.0010921574263076,budget,
banana,mh,10,500000.0,211,500000.0,0.5898405,500000,0,-1,3279.814390470995,0.00655962878094199,0.021958678910298696,0.026068285387559387,NaN,0.016192367724886393,0.010467504746976313,0.009341509019359585,0.01855032417188641,0.08378048853149633,NaN,NaN,NaN,1.0008394336282536,budget,
banana,mh,10,500000.0,239,500000.0,10.6139162,500000,0,-1,3014.72336505986,0.00602944673011972,0.022950604495923635,0.022590570324661358,NaN,0.02021031603912904,0.008802726699060615,0.01017137347676508,0.016822552265300626,0.04614220972065956,NaN,NaN,NaN,1.0007014771745562,budget,
banana,mh,10,500000.0,277,500000.0,0.8116565,500000,0,-1,2844.7508001487995,0.005689501600297599,0.02553359386380343,0.020375519804753564,NaN,0.026770124726897528,0.016466969278755267,0.007323447260914903,0.018636290109969155,0.03467887217904229,NaN,NaN,NaN,1.0030560220425622,budget,
banana,mh,10,500000.0,313,500000.0,2.4066549,500000,0,-1,3014.990116905941,0.006029980233811881,0.02645842130375541,0.02267123796046658,NaN,0.01126197924816732,0.01582960760568865,0.010025783539117625,0.016314609373810317,0.03757263974307394,NaN,NaN,NaN,1.001271887495151,budget,
banana,mh,10,500000.0,359,500000.0,1.9398862,500000,0,-1,2969.2328615794813,0.005938465723158963,0.021246664735356358,0.02705167317480546,NaN,0.02582800015229203,0.020010005137494534,0.012806215289154713,0.02250738410617258,0.05593355571635683,NaN,NaN,NaN,1.0024017821975073,budget,
banana,mh,10,500000.0,401,500000.0,17.290184,500000,0,-1,2747.150694317695,0.00549430138863539,0.02176999014768797,0.029348552101427963,NaN,0.04331304206139848,0.014875268562962368,0.01952287046722012,0.026976083147091535,0.04275315064032494,NaN,NaN,NaN,1.002595536528823,budget,
banana,mh,10,500000.0,449,500000.0,0.2554568,500000,0,-1,3054.8433596253367,0.006109686719250673,0.023167980616357636,0.024743850583806338,NaN,0.0327755675645844,0.0148955744686258,0.015008036882466779,0.034618647154670314,0.06027885770491757,NaN,NaN,NaN,1.0010091533222467,budget,
banana,mh,10,500000.0,491,500000.0,0.2678037,500000,0,-1,2264.2411686354067,0.004528482337270813,0.02097296472676301,0.018853922056979937,NaN,0.02422265974351623,0.013227656726897935,0.012438215477149954,0.008631735470063517,0.033443193910782786,NaN,NaN,NaN,1.0020479057640184,budget,
banana,mh,10,500000.0,541,500000.0,0.3199222,500000,0,-1,2584.7766764851826,0.005169553352970365,0.02589632866133343,0.026618707710534803,NaN,0.017957018846936346,0.020489400887321367,0.01055607084260408,0.016849685713630068,0.014089250520494834,NaN,NaN,NaN,1.0022197134858462,budget,
banana,mh,10,500000.0,587,500000.0,0.2616748,500000,0,-1,3254.633386832632,0.0065092667736652635,0.023486397973773023,0.023884003542949967,NaN,0.028581523081904203,0.014523505215728583,0.013395653762357384,0.010475748736755785,0.058638198303067844,NaN,NaN,NaN,1.0009181438428838,budget,
banana,mh,10,500000.0,631,500000.0,0.2898187,500000,0,-1,2765.4160899669296,0.005530832179933859,0.02384995622207572,0.02407067984108535,NaN,0.028308566331121887,0.0145675054526341,0.01468564671294734,0.020970613109915902,0.029446536262412115,NaN,NaN,NaN,1.0006228147824556,budget,
banana,mh,10,500000.0,677,500000.0,0.2785639,500000,0,-1,2901.151509266831,0.005802303018533662,0.026723791249148997,0.018565235079053735,NaN,0.03256206217795223,0.01751111591098246,0.011737926121555683,0.027273458657438666,0.02892461541135354,NaN,NaN,NaN,1.0006953057168184,budget,
banana,mw,2,5000.0,11,5684.0,51.3000208,5366,318,131,3722.971378867367,0.6549914459654059,0.17334993379418284,0.16290952118405755,0.07425380247268176,0.04341279191063252,0.03214886367972522,0.10659843688883766,0.3402547429904047,0.40315083189005196,3.407735263990119,NaN,NaN,NaN,budget,
banana,mw,2,5000.0,23,5165.0,0.5118009,4847,318,131,3026.935756132117,0.5860475810517167,0.2588513352112529,0.24374712980169602,0.09107272764471563,0.2117775089018673,0.18854257075510797,0.1914260400556201,0.340832532639452,0.38888033611591577,23.703799591920703,NaN,NaN,NaN,budget,
banana,mw,2,5000.0,41,5921.0,0.3753735,5603,318,131,3676.0054903955433,0.6208420014179266,0.22347962940918234,0.23585668300697907,0.09427835438427934,0.09069481501738863,0.14882725304086533,0.14404001540144376,0.3517808205201499,0.6581426582486837,81.03610303361661,NaN,NaN,NaN,budget,
banana,mw,2,5000.0,67,5820.0,0.1706985,5502,318,131,3736.87683197143,0.6420750570397646,0.25451551863604466,0.27127545154250454,0.09272539174838368,0.10514215391860382,0.17771552075482236,0.2217358548240226,0.3440461522836641,0.5402974133294433,4.452720629580463,NaN,NaN,NaN,budget,
